Date,Symbol,Unadjusted_Open,Unadjusted_High,Unadjusted_Low,Unadjusted_Close,Unadjusted_Volume
2006-12-29,ETN,75.69,75.7,75.05,75.14,407200
2007-01-03,ETN,74.89,75.92,74.89,75.19,1319900
2007-01-04,ETN,75.18,75.64,74.52,75.26,721200
2007-01-05,ETN,74.75,75.17,74.28,74.62,637900
2007-01-08,ETN,74.5,74.92,73.89,74.58,1014500
2007-01-09,ETN,73.9,74.52,73.4,74.22,1498400
2007-01-10,ETN,74.16,74.39,73.22,74.25,1891900
2007-01-11,ETN,72.18,74.63,71.91,74.28,2665900
2007-01-12,ETN,74.3,74.52,73.85,74.52,1375900
2007-01-16,ETN,74.82,75.16,74.41,75.15,811500
2007-01-17,ETN,75.5,77.68,75.3,76.83,1791000
2007-01-18,ETN,76.35,77.08,76.09,76.34,1059200
2007-01-19,ETN,76.9,78.23,76.75,77.65,1439300
2007-01-22,ETN,77.21,77.21,72.18,73.8,4106600
2007-01-23,ETN,74.15,76.12,73.9,76.07,1947600
2007-01-24,ETN,75.8,76.2,75.26,75.91,991600
2007-01-25,ETN,75.58,75.88,74.96,74.99,1245800
2007-01-26,ETN,74.94,75.81,74.81,75.65,1217200
2007-01-29,ETN,75.66,76.57,75.19,76.25,1985000
2007-01-30,ETN,76.57,77.0,75.91,76.96,1539200
2007-01-31,ETN,76.96,78.58,76.7,78.35,1196100
2007-02-01,ETN,78.04,78.55,77.63,78.35,1201300
2007-02-02,ETN,77.91,79.0,77.69,78.62,941700
2007-02-05,ETN,78.5,79.11,78.25,78.82,826700
2007-02-06,ETN,78.67,78.67,77.89,78.11,937500
2007-02-07,ETN,78.11,78.59,77.67,78.54,684800
2007-02-08,ETN,78.35,78.36,77.38,77.82,960400
2007-02-09,ETN,78.02,78.24,77.19,77.43,824800
2007-02-12,ETN,77.43,77.55,76.78,77.22,566829
2007-02-13,ETN,77.55,78.26,77.32,78.03,560096
2007-02-14,ETN,78.4,79.36,78.02,79.23,1229317
2007-02-15,ETN,79.35,80.23,79.1,79.91,1123500
2007-02-16,ETN,79.91,79.95,79.23,79.48,804400
2007-02-20,ETN,79.49,79.9,78.88,79.65,933800
2007-02-21,ETN,79.27,80.88,79.27,80.78,1110100
