Date,Symbol,Unadjusted_Open,Unadjusted_High,Unadjusted_Low,Unadjusted_Close,Unadjusted_Volume
2006-12-29,AFL,46.0,46.2,45.92,46.0,1105100
2007-01-03,AFL,46.02,46.7,46.0,46.25,2705600
2007-01-04,AFL,46.25,46.25,45.72,45.74,1863700
2007-01-05,AFL,45.64,45.87,45.5,45.8,1354400
2007-01-08,AFL,45.72,45.87,45.62,45.83,1625000
2007-01-09,AFL,45.99,46.04,45.79,46.0,1689900
2007-01-10,AFL,45.97,46.58,45.87,46.55,2022400
2007-01-11,AFL,47.0,48.22,46.83,47.95,4521700
2007-01-12,AFL,47.43,48.43,47.43,48.39,2164500
2007-01-16,AFL,48.6,48.71,48.38,48.58,2329200
2007-01-17,AFL,48.44,48.47,47.9,48.06,3573600
2007-01-18,AFL,48.16,48.3,47.89,47.93,1769100
2007-01-19,AFL,47.9,48.04,47.49,47.77,1787900
2007-01-22,AFL,47.58,47.8,47.43,47.52,1459500
2007-01-23,AFL,47.6,47.75,47.32,47.61,1127100
2007-01-24,AFL,47.72,47.78,47.51,47.68,1361700
2007-01-25,AFL,47.48,47.54,46.81,46.86,1789400
2007-01-26,AFL,46.88,47.13,46.55,46.95,1407000
2007-01-29,AFL,46.96,47.42,46.81,47.05,1606100
2007-01-30,AFL,47.0,47.45,46.82,47.4,2205700
2007-01-31,AFL,47.26,48.02,46.8,47.61,4149100
2007-02-01,AFL,47.6,48.5,47.51,48.48,2405700
2007-02-02,AFL,48.58,48.71,48.34,48.7,2209300
2007-02-05,AFL,48.49,48.49,48.18,48.28,1696600
2007-02-06,AFL,48.29,48.95,48.29,48.83,1573000
2007-02-07,AFL,48.77,49.37,48.7,49.26,1887000
2007-02-08,AFL,49.01,49.03,48.08,48.08,2787800
2007-02-09,AFL,48.23,48.52,47.51,47.71,2158500
2007-02-12,AFL,47.93,48.21,47.72,47.86,2238369
2007-02-13,AFL,47.86,48.06,47.61,47.84,1687845
2007-02-14,AFL,47.95,48.02,47.64,47.9,2000208
2007-02-15,AFL,47.98,48.05,47.65,47.93,1599800
2007-02-16,AFL,47.82,48.12,47.8,47.99,1461300
2007-02-20,AFL,47.98,48.59,47.77,48.42,1023200
2007-02-21,AFL,48.43,48.43,47.89,47.9,1683800
2007-02-22,AFL,48.0,48.61,47.98,48.56,1771700
2007-02-23,AFL,48.6,48.67,48.42,48.59,1552900
2007-02-26,AFL,48.59,49.06,48.42,49.05,2433687
2007-02-27,AFL,48.89,48.89,46.86,47.23,3679500
2007-02-28,AFL,47.23,47.67,47.05,47.24,2563300
2007-03-01,AFL,47.21,47.33,46.38,47.06,2335388
2007-03-02,AFL,47.07,47.16,46.64,46.71,1690700
2007-03-05,AFL,46.71,46.87,46.22,46.49,2206100
2007-03-06,AFL,46.62,46.65,46.2,46.55,2841200
2007-03-07,AFL,46.56,46.6,46.26,46.26,1725200
2007-03-08,AFL,46.42,46.5,46.12,46.33,2342797
2007-03-09,AFL,46.74,46.77,46.05,46.23,2211900
2007-03-12,AFL,46.24,46.96,46.2,46.9,2246600
2007-03-13,AFL,46.55,46.65,45.39,45.64,2341700
2007-03-14,AFL,45.65,45.94,45.18,45.88,1810402
2007-03-15,AFL,45.76,46.15,45.72,46.0,2198482
2007-03-16,AFL,45.94,46.01,45.48,45.79,2328000
2007-03-19,AFL,45.79,46.36,45.7,46.26,1583300
2007-03-20,AFL,46.27,46.92,46.26,46.68,1291100
2007-03-21,AFL,47.15,47.89,46.83,47.83,1835800
2007-03-22,AFL,47.01,48.66,47.01,47.66,1543700
2007-03-23,AFL,47.66,47.83,47.44,47.64,1062300
2007-03-26,AFL,47.6,47.6,47.08,47.54,1034736
2007-03-27,AFL,47.55,47.45,47.05,47.05,1243800
2007-03-28,AFL,46.99,47.06,46.7,46.75,1332700
