Date,Symbol,Unadjusted_Open,Unadjusted_High,Unadjusted_Low,Unadjusted_Close,Unadjusted_Volume
2006-12-29,COP,72.4,72.74,71.68,71.95,7071400
2007-01-03,COP,71.3,71.5,67.9,68.19,21113200
2007-01-04,COP,67.1,67.48,65.13,66.07,27279800
2007-01-05,COP,66.7,67.65,66.07,67.42,16189800
2007-01-08,COP,68.1,68.57,67.07,68.3,16781600
2007-01-09,COP,67.0,67.65,66.41,66.51,20072000
2007-01-10,COP,66.0,67.2,64.39,64.53,23535300
2007-01-11,COP,63.5,64.44,61.59,61.82,32982900
2007-01-12,COP,62.48,63.99,62.29,63.83,19181200
2007-01-16,COP,63.88,64.27,62.5,62.81,16921000
2007-01-17,COP,62.71,64.07,62.71,63.55,18008500
2007-01-18,COP,63.9,64.4,62.42,62.61,15971800
2007-01-19,COP,63.0,64.23,62.96,63.95,13992300
2007-01-22,COP,64.4,64.57,63.13,63.38,13426000
2007-01-23,COP,63.86,65.31,63.67,64.97,15824900
2007-01-24,COP,65.0,65.82,64.45,65.62,12620800
2007-01-25,COP,65.62,65.66,63.92,64.06,9452800
2007-01-26,COP,64.46,65.11,64.09,64.77,8460400
2007-01-29,COP,64.95,65.44,64.46,64.62,10393900
2007-01-30,COP,64.93,65.83,64.75,65.65,11173200
2007-01-31,COP,65.58,66.64,65.15,66.41,15998800
2007-02-01,COP,66.7,67.42,66.34,67.31,13955200
2007-02-02,COP,67.35,67.53,66.52,67.29,6954700
2007-02-05,COP,67.4,67.77,66.88,67.04,6547100
2007-02-06,COP,68.7,67.86,66.24,66.64,8337100
2007-02-07,COP,66.84,66.94,65.77,66.23,9948900
2007-02-08,COP,66.21,67.13,65.61,66.87,9947100
2007-02-09,COP,67.0,67.33,66.53,66.99,9456700
2007-02-12,COP,66.1,66.76,65.7,66.03,9077788
2007-02-13,COP,66.2,67.35,66.15,67.27,9772158
2007-02-14,COP,67.24,68.1,67.2,67.46,9532485
2007-02-15,COP,67.08,67.09,65.77,66.16,10417200
2007-02-16,COP,65.81,66.4,65.75,66.15,7065300
2007-02-20,COP,65.61,65.65,65.02,65.58,7256700
2007-02-21,COP,65.51,66.36,64.67,66.29,10761000
2007-02-22,COP,66.29,66.97,65.6,66.88,8999200
2007-02-23,COP,67.27,67.74,67.1,67.2,8825100
2007-02-26,COP,67.59,68.44,67.46,67.96,7880510
2007-02-27,COP,66.9,67.53,64.01,65.05,17013500
2007-02-28,COP,65.05,66.44,64.65,65.32,14065000
2007-03-01,COP,64.91,66.34,63.77,65.95,14415689
2007-03-02,COP,65.95,65.99,64.51,64.93,10805900
2007-03-05,COP,64.93,65.69,63.83,64.49,12405900
2007-03-06,COP,65.03,65.96,64.89,65.82,9607400
2007-03-07,COP,65.82,68.75,65.71,67.16,16365100
2007-03-08,COP,67.8,68.14,67.23,67.57,10064000
2007-03-09,COP,68.16,68.3,67.43,67.8,12192700
2007-03-12,COP,67.0,67.73,66.8,67.24,10708600
2007-03-13,COP,67.09,68.44,66.56,66.59,12956800
2007-03-14,COP,67.24,67.95,65.87,67.91,15624828
2007-03-15,COP,67.91,67.69,66.46,66.52,13001128
