Date,Symbol,Unadjusted_Open,Unadjusted_High,Unadjusted_Low,Unadjusted_Close,Unadjusted_Volume
2013-08-09,FI,27.25,28.6,25.21,26.36,20618251
2013-08-12,FI,26.29,26.75,26.2,26.5,1483948
2013-08-13,FI,26.5,26.5,26.09,26.09,1267003
2013-08-14,FI,25.94,26.5,25.94,26.1,973151
2013-08-15,FI,26.0,26.5,25.8,26.38,1306299
2013-08-16,FI,26.47,26.97,26.3276,26.75,502132
2013-08-19,FI,26.6,26.71,26.33,26.5,229421
2013-08-20,FI,26.68,28.02,26.5,27.87,811594
2013-08-21,FI,27.8,28.08,27.43,27.77,452768
2013-08-22,FI,27.71,28.0,27.62,27.97,167423
2013-08-23,FI,28.09,28.17,27.56,27.82,132783
2013-08-26,FI,27.69,28.0801,27.67,27.79,415003
2013-08-27,FI,27.6,27.71,27.26,27.43,317958
2013-08-28,FI,27.24,28.03,26.9,27.65,394265
2013-08-29,FI,27.7,28.09,27.44,27.59,610641
2013-08-30,FI,27.58,27.97,27.401,27.71,72333
2013-09-03,FI,27.91,27.92,26.85,27.62,283074
2013-09-04,FI,27.8,27.8,27.04,27.5,1119129
2013-09-05,FI,27.55,28.42,27.55,28.13,219708
2013-09-06,FI,28.61,28.75,28.05,28.1,168825
2013-09-09,FI,28.39,28.68,28.154,28.63,396327
2013-09-10,FI,28.72,28.9,28.252,28.48,537178
2013-09-11,FI,28.6,28.6,28.19,28.38,252498
2013-09-12,FI,28.29,28.325,27.6173,28.24,507966
2013-09-13,FI,28.27,28.28,27.79,28.17,453751
2013-09-16,FI,28.35,28.68,27.88,28.23,622105
2013-09-17,FI,28.29,28.34,27.85,28.1,427672
2013-09-18,FI,28.5,29.49,28.5,28.79,1190719
2013-09-19,FI,29.9,30.0,29.0,29.71,985354
2013-09-20,FI,30.0,30.19,29.4,29.55,904267
2013-09-23,FI,29.56,29.8,29.34,29.61,459786
2013-09-24,FI,29.71,29.71,29.0,29.25,281500
2013-09-25,FI,29.32,29.73,29.32,29.59,141307
2013-09-26,FI,29.56,30.19,29.56,30.15,636399
2013-09-27,FI,30.05,30.09,29.91,29.97,246872
